Month,বিভাগ,রাজ্য,বেসামরিক,জনগণ,Email,সাধারণ মানুষ,সমাজ,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল
2019-11,4.0,0.5,1.0,0.0,87.99367270635605,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2019-12,4.0,0.5,1.0,0.0,75.99453551912569,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2020-01,4.0,0.5,1.0,0.5,83.99396031061261,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2020-02,4.0,0.5,1.0,0.5,91.99338510209952,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2020-03,3.0,0.5,0.5,0.5,95.99309749784297,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2020-04,3.0,1.0,0.0,0.0,95.99309749784297,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2020-05,3.0,0.5,0.5,0.5,91.99338510209952,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2020-06,3.0,0.5,0.5,0.5,115.99165947656026,0.0,1.0,0.9998561978717286,0.0,0.9998561978717286,1.9997123957434573
2020-07,3.0,0.5,0.5,0.5,123.99108426804717,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2020-08,3.0,0.5,1.0,0.0,107.99223468507336,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2020-09,3.0,0.5,0.5,0.0,111.9919470808168,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2020-10,4.0,0.5,0.5,0.5,99.99280989358644,0.0,1.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2020-11,4.0,1.0,1.0,0.5,87.99367270635605,0.0,13.0,0.0,0.0,0.9998561978717286,3.9994247914869145
2020-12,4.0,0.5,1.0,0.0,91.99338510209952,0.0,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-01,4.0,0.5,2.0,0.5,87.99367270635605,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-02,7.0,0.5,0.5,0.0,83.99396031061261,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-03,7.0,1.0,0.5,0.5,87.99367270635605,0.0,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-04,4.0,0.5,0.5,0.5,83.99396031061261,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-05,4.0,1.0,2.0,0.5,75.99453551912569,0.0,2.0,0.0,0.0,1.9997123957434573,1.9997123957434573
2021-06,6.0,0.5,2.0,0.5,83.99396031061261,0.5,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-07,10.0,0.5,0.5,0.5,75.99453551912569,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-08,11.0,0.5,1.0,0.5,79.99424791486915,0.5,4.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-09,8.0,0.5,2.0,0.5,79.99424791486915,0.5,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-10,8.0,0.5,1.0,0.5,75.99453551912569,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2021-11,7.0,0.5,1.0,0.5,99.99280989358644,0.0,2.0,0.0,0.0,0.9998561978717286,3.9994247914869145
2021-12,6.0,0.5,1.0,0.5,71.99482312338223,0.0,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-01,7.0,0.5,2.0,0.0,79.99424791486915,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-02,7.0,0.5,1.0,0.5,95.99309749784297,0.5,3.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-03,7.0,1.0,1.0,0.5,115.99165947656026,0.5,3.0,0.0,0.0,0.9998561978717286,3.9994247914869145
2022-04,6.0,1.0,1.0,0.5,99.99280989358644,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-05,6.0,0.5,1.0,0.5,103.99252228932988,0.0,2.0,0.0,0.0,0.9998561978717286,3.9994247914869145
2022-06,8.0,0.5,1.0,0.5,107.99223468507336,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-07,6.0,0.5,1.0,0.0,95.99309749784297,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-08,6.0,1.0,1.0,0.5,107.99223468507336,0.0,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-09,6.0,1.0,1.0,0.5,115.99165947656026,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-10,6.0,0.5,1.0,0.5,99.99280989358644,0.5,4.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-11,6.0,0.5,1.0,0.5,107.99223468507336,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2022-12,5.0,0.5,1.0,0.5,79.99424791486915,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
2023-01,7.0,1.0,1.0,0.5,87.99367270635605,0.5,2.0,0.0,0.0,0.9998561978717286,1.9997123957434573
