Month,Christmas,Mawlid,Ashoura,Hijra,Email,Arba'een,Arba'een(2),Nowruz,Easter,welfare,retirement,pension,charity,Ashura,Arbaeen,Arbaeen(2),allowance,zaka,zaka(2),Ramadan,Eid al-Fitr,Eid al-Adha
2022-10,7.4178743961352644,0.0,0,0.6328221617610685,34.09187541119675,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-11,7.4178743961352644,0.0,0,0.6106851348008904,33.090946650355875,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2022-12,7.4178743961352644,0.0,0,0.6106851348008904,25.47104682842174,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2023-01,7.4178743961352644,0.0,0,0.6106851348008904,26.33439087986869,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2023-02,7.4178743961352644,0.0,0,0.6106851348008904,27.197734931315633,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2023-03,7.4178743961352644,0.0,0,0.6106851348008904,29.349789094085775,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,27.671497584541058,0.0,0.0
2023-04,7.4178743961352644,0.0,0,0.6106851348008904,27.48551628179795,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,13.835748792270529,6.9178743961352644,0.0
2023-05,7.4178743961352644,0.0,0,0.6106851348008904,31.6520398979443,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2023-06,7.4178743961352644,0.0,0,0.6106851348008904,30.500914496015035,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,6.9178743961352644
2023-07,7.4178743961352644,0.0,0,0.6106851348008904,26.622172230351005,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.265644323522137,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2023-08,7.4178743961352644,0.0,0,0.6106851348008904,30.500914496015035,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.7131474103585658,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
